"","AIC.sr","AIC.gam","AIC.tree","BIC.sr","BIC.gam","BIC.tree","EIC.sr","EIC.gam","EIC.tree"
"1",8,10.0172111418173,22,18.4206807439524,23.0654810485222,50.656872045869,0.0980302923208001,0.410040046656377,0.101858961839753
"2",8,12.1983176186505,10,18.4206807439524,28.0876643083113,23.0258509299405,-1.28636041770687,-1.50819922122901,-1.29133503003231
"3",8,11.9025685953786,22,18.4206807439524,27.4066770160579,50.656872045869,1.0164060065581,0.611487737292009,1.02229419658534
"4",8,8.00776920075316,10,18.4206807439524,18.4385699897911,23.0258509299405,-0.371675054990646,-0.552949380213704,-0.374158166857796
"5",8,9.33034299028259,10,18.4206807439524,21.4839086819462,23.0258509299405,0.119423375650968,-0.0555274171674682,0.119276313051614
"6",8,10.5676436832989,10,18.4206807439524,24.3328988132367,23.0258509299405,0.230298978757219,-0.425062974982211,0.229362487935759
"7",8,10.6051998917017,10,18.4206807439524,24.4193751788544,23.0258509299405,0.231277021420283,0.300800082261958,0.234439142406245
"8",8,9.24943622314856,10,18.4206807439524,21.2976139660209,23.0258509299405,0.190388369523134,0.209400600036133,0.189713009935531
"9",8,10.7237043405753,10,18.4206807439524,24.6922417562843,23.0258509299405,-0.715917775256912,-0.183746332045757,-0.718972778829993
"10",8,9.41341268002225,22,18.4206807439524,21.6751837112205,50.656872045869,0.223639191645816,0.193304847789477,0.223677742583732
"11",8,9.73541622430071,10,18.4206807439524,22.416624272167,23.0258509299405,-0.0192751500358099,-0.00388555274912505,-0.0190895447485673
"12",8,17.4141936024126,10,18.4206807439524,40.0976625954277,23.0258509299405,0.573818167972604,0.404873194941501,0.574450923828863
"13",8,9.21263579570746,10,18.4206807439524,21.2128778503794,23.0258509299405,-0.0740545232119985,0.117538481101292,-0.0793627454336274
"14",8,8.00634892151515,22,18.4206807439524,18.4352996759898,50.656872045869,-0.254329144026542,-0.117562354567781,-0.253246978669267
"15",8,8.00604229187945,10,18.4206807439524,18.4345936351615,23.0258509299405,1.25520205539215,1.28623460655081,1.26850342281887
"16",8,8.00782242773028,10,18.4206807439524,18.4386925494351,23.0258509299405,0.171577971269926,-0.00629215503840896,0.171429507254743
"17",8,9.49712066974348,10,18.4206807439524,21.867928480517,23.0258509299405,-0.148565455920107,-0.189645746118913,-0.147913691727354
"18",8,9.89063103440708,22,18.4206807439524,22.77401958013,50.656872045869,-0.203164753971578,0.199435447596898,-0.201861306223691
"19",8,8.00599663571109,10,18.4206807439524,18.4344885079488,23.0258509299405,0.305281515756178,-0.0711612458853779,0.299799922258899
"20",8,8.00661074582968,10,18.4206807439524,18.4359025487533,23.0258509299405,0.593260293713683,0.474392645253829,0.590189617164015
"21",8,8.0064734880109,10,18.4206807439524,18.4355865009459,23.0258509299405,-0.0392254329381103,0.267489198351996,-0.0397681193539938
"22",8,14.6313921496027,10,18.4206807439524,33.690025453425,23.0258509299405,-0.198280174484808,-0.848079918747317,-0.198222032797275
"23",8,9.13465453558911,21.9999999999999,18.4206807439524,21.0333193632979,50.656872045869,0.10042033782338,0.459640122334349,0.097223600424968
"24",8,8.00592274064536,10,18.4206807439524,18.434318358272,23.0258509299405,-0.324129073646873,-0.294184872501319,-0.322290674539545
"25",8,10.2058780594436,10,18.4206807439524,23.4999026805899,23.0258509299405,0.0263147436626241,0.0350411590970907,0.0276648283179384
"26",8,8.00704576909845,10,18.4206807439524,18.4369042268472,23.0258509299405,0.551671395383892,0.602401511102471,0.551393340008417
"27",8,8.00598808306347,22,18.4206807439524,18.4344688147499,50.656872045869,0.652700105583335,1.33986829455625,0.661152981395389
"28",8,11.4876849326038,10,18.4206807439524,26.4513720788258,23.0258509299405,0.398899233364773,0.546891173664335,0.40099900586074
"29",8,20.486718022642,10,18.4206807439524,47.1724115233078,23.0258509299405,0.229981354217671,0.452386073830894,0.226827920189862
"30",8,8.00726219977639,22,18.4206807439524,18.4374025768999,50.656872045869,0.261200468133211,0.308215902973643,0.25787580750648
"31",8,10.2284240446775,10,18.4206807439524,23.5518167300961,23.0258509299405,0.408936506536975,0.216024705306154,0.409944295327932
"32",8,8.00501513460722,10,18.4206807439524,18.4322285181382,23.0258509299405,0.802381242856882,0.736942193188952,0.805980553612699
"33",8,8.0065981379422,10,18.4206807439524,18.4358735180195,23.0258509299405,-0.440134118148308,-0.0696180935760822,-0.441331462987364
"34",8,8.00638852111024,10,18.4206807439524,18.4353908574271,23.0258509299405,-0.840343189591749,-0.679112945733323,-0.844866547804941
"35",8,8.00581566935864,22,18.4206807439524,18.4340718175234,50.656872045869,-0.172468566824136,0.164264267084491,-0.172941800172339
"36",8,8.00599868246707,33.9999999999999,18.4206807439524,18.4344932207786,78.2878931617975,-0.0387205402134896,0.13704954941386,-0.0350410773053227
"37",8,12.2903815834662,10,18.4206807439524,28.299649421298,23.0258509299405,0.299853595860441,0.373877161400287,0.300713335180717
"38",8.00000000000006,8.77033864224484,10.0000000000001,18.4206807439523,20.1944510181427,23.0258509299404,-0.0723333971768625,-0.192725497313404,-0.0711024830802671
"39",8,11.241975540291,10,18.4206807439524,25.8856052948777,23.0258509299405,-0.668068410444903,-0.74448418418342,-0.669098808049966
"40",8,8.00674173997436,34,18.4206807439524,18.4362041739181,78.2878931617976,0.245806760183314,0.122264302698113,0.246198386757897
"41",8,13.332710371811,10,18.4206807439524,30.6997001513392,23.0258509299405,0.450801256975865,0.638229978722393,0.451536269205917
"42",8,8.0068826955769,10,18.4206807439524,18.4365287361873,23.0258509299405,0.00174659490494378,-0.177135968099719,0.00340169091123244
"43",8,8.00637918430289,10,18.4206807439524,18.4353693586336,23.0258509299405,-0.303357703216534,-0.327761299596659,-0.305319458025679
"44",8,13.1670885985272,10,18.4206807439524,30.3183419251009,23.0258509299405,-0.760619023435993,-0.219694831967445,-0.763703580050333
"45",8,9.12901899919189,10,18.4206807439524,21.0203430611986,23.0258509299405,0.305945426636299,0.457987717887136,0.306151542126827
"46",8,9.76163244823942,10,18.4206807439524,22.4769893586031,23.0258509299405,0.137081518725154,0.698937137782195,0.133726413137992
"47",8,10.9543575142087,22,18.4206807439524,25.2233403155442,50.656872045869,-0.0146919985472778,0.134249119316792,-0.0150586148629372
"48",8,8.00750547415021,22,18.4206807439524,18.4379627368464,50.656872045869,-1.09063564592361,-1.21042818258911,-1.09554703605409
"49",8,11.0305537046793,10,18.4206807439524,25.3987885278647,23.0258509299405,-0.96364354116713,-0.275050425347217,-0.96515330469856
"50",8,8.00616737949053,10,18.4206807439524,18.43488166003,23.0258509299405,0.300403149343765,0.302136088079806,0.298207603309493
"51",8,8.00537103581439,10,18.4206807439524,18.4330480109525,23.0258509299405,0.139256116547131,0.306001177386861,0.144936461695124
"52",8,8.00695310666129,10,18.4206807439524,18.4366908637006,23.0258509299405,-0.331857860087439,-0.688384557142854,-0.33228715847099
"53",8,8.00678277200723,10,18.4206807439524,18.4362986536654,23.0258509299405,-1.01116117467109,-1.41576856550455,-1.01637384833703
"54",8,12.1384315113133,10,18.4206807439524,27.9497714502794,23.0258509299405,0.216374469275252,-0.0252558454844802,0.218142886563783
"55",8,8.00904496377495,22,18.4206807439524,18.4415075427071,50.656872045869,0.409310312140406,0.641333132135514,0.409581009437261
"56",8,9.65779122316064,10,18.4206807439524,22.2378861016985,23.0258509299405,-0.363789266675212,-0.339741520910138,-0.363485790257528
"57",8,8.90088399843307,10,18.4206807439524,20.4950428092613,23.0258509299405,1.09590825454507,0.961857915111977,1.09474760133617
"58",8,12.7187244352998,10,18.4206807439524,29.2859452866204,23.0258509299405,0.848620115192261,0.995942977550385,0.851617429036196
"59",8,13.6065028591922,10,18.4206807439524,31.330130651357,23.0258509299405,0.126590946409578,0.783162146249197,0.124615167799675
"60",8,12.535242102897,10,18.4206807439524,28.8634616032019,23.0258509299405,1.01368134167797,0.860265343731044,1.01723843573063
"61",8,11.2955196388356,10,18.4206807439524,26.0088951380044,23.0258509299405,-0.125961429726885,-0.177057612855606,-0.125208050147194
"62",8,8.00489803842129,34,18.4206807439524,18.4319588942061,78.2878931617976,-0.138707665014863,0.175183608922453,-0.138938789751137
"63",8,10.3095156057541,10,18.4206807439524,23.7385369497989,23.0258509299405,0.260782186517645,-0.0471075892592125,0.261030484931325
"64",8,9.51469262517367,22,18.4206807439524,21.9083894031453,50.656872045869,0.206075962040359,-0.255458360639295,0.207031037626166
"65",8,13.9391021647709,22,18.4206807439524,32.0959688543225,50.656872045869,0.335012049332363,0.567903320990808,0.337169741144862
"66",8,8.00686050598949,10,18.4206807439524,18.4364776427742,23.0258509299405,0.39674482165583,0.615976128413877,0.397467892622899
"67",8,14.4807137759932,10,18.4206807439524,33.3430756765155,23.0258509299405,0.243544289159672,-0.0205983159949028,0.246563704860364
"68",8,11.9123085350524,22,18.4206807439524,27.4291040559576,50.656872045869,0.434732624748449,0.0476457483655395,0.438489038278476
"69",8,10.3972443299275,22,18.4206807439524,23.9405398023079,50.656872045869,-0.388098876624099,-0.249423761480557,-0.389568850750948
"70",8,8.00535862183267,10,18.4206807439524,18.4330194267034,23.0258509299405,-0.102341203219112,-0.113029074669612,-0.102948647486301
"71",8,11.0691796906411,10,18.4206807439524,25.4877281473429,23.0258509299405,0.180950868093078,-0.00819346538537502,0.18585597396077
"72",8,11.9177201419606,22,18.4206807439524,27.4415647413533,50.656872045869,-0.328664803450465,-0.464082557333313,-0.329358349133599
"73",8,8.00487537354456,10,18.4206807439524,18.4319067063989,23.0258509299405,-0.0123198756673446,0.226406044464966,-0.0119127642287822
"74",8,10.4052582585603,10,18.4206807439524,23.9589925549139,23.0258509299405,0.494587581224096,0.268834381987745,0.494015855958878
"75",8,14.6041208679565,22,18.4206807439524,33.6272310068399,50.656872045869,-0.0757595864479299,0.0641346614715985,-0.0758260508496278
"76",8,11.6873968101347,10,18.4206807439524,26.9112256709222,23.0258509299405,0.0339516824178645,-0.0203450558965415,0.0336077771653436
"77",8,8.42905037403364,10,18.4206807439524,19.4086057393457,23.0258509299405,0.00140072917702128,-0.485578700513543,-0.000116848849756934
"78",8,8.00824642241503,22,18.4206807439524,18.4396688332758,50.656872045869,0.0439426659631863,-0.292401771844197,0.0427360757798851
"79",8,10.5044705420707,10,18.4206807439524,24.1874372799673,23.0258509299405,0.390546703757536,0.10976868509033,0.390957395105488
"80",8,9.5376788854328,22,18.4206807439524,21.9613172233617,50.656872045869,0.049425786669417,0.00531118987828449,0.0498213873729583
"81",8,8.00680843474163,10,18.4206807439524,18.436357744295,23.0258509299405,0.303626946579698,0.201561637042232,0.305546387189679
"82",8,8.00658412040468,10,18.4206807439524,18.4358412414467,23.0258509299405,0.600715097709326,0.438648488679064,0.602015650304565
"83",8,8.0059394932731,22,18.4206807439524,18.434356932623,50.656872045869,0.802097378375493,0.975924000101259,0.807928923660711
"84",8,8.00692943875481,10,18.4206807439524,18.4366363663321,23.0258509299405,0.102849133498239,0.338625817032607,0.103702736739706
"85",8,8.96519789811384,10,18.4206807439524,20.6431310359385,23.0258509299405,-0.275454281177645,-0.0702328335796665,-0.276750440385058
"86",8,11.6996408602805,22,18.4206807439524,26.9394186382659,50.656872045869,0.796116374274789,0.730599530255404,0.802028611358764
"87",8,8.79694928909691,10,18.4206807439524,20.2557242968992,23.0258509299405,0.186189175398795,0.300601893589374,0.181809376120327
"88",8,8.00606104935252,10,18.4206807439524,18.4346368258393,23.0258509299405,-0.315946879975854,-0.357859136717707,-0.316164779696464
"89",8,14.7428554888073,10,18.4206807439524,33.9466792766933,23.0258509299405,-0.637602816028902,-0.442383708527359,-0.638226162097908
"90",8,8.00695545634005,10,18.4206807439524,18.4366962740361,23.0258509299405,0.408499011602089,0.4531830597507,0.418050182404386
"91",8,8.00780888330462,34,18.4206807439524,18.4386613622426,78.2878931617976,-0.41841377832634,-0.388763704521352,-0.418847591457052
"92",8,9.63816006047477,10,18.4206807439524,22.1926836791398,23.0258509299405,-0.31428122446323,-0.771299299386556,-0.31414229578786
"93",8,11.6993834379657,10,18.4206807439524,26.9388259014814,23.0258509299405,0.618337945697476,0.97290289738612,0.621026219128908
"94",8,8.00915943431102,34,18.4206807439524,18.4417711208573,78.2878931617975,0.227953190256358,0.404735537121724,0.227202928806889
"95",8,9.93540401285838,10,18.4206807439524,22.877113172881,23.0258509299405,0.147102053940671,0.0407773881129287,0.146585973828678
"96",8,9.48468575073764,10,18.4206807439524,21.8392960213814,23.0258509299405,0.156320066545504,0.185353366257914,0.158063262668747
"97",8,10.0917070086662,10,18.4206807439524,23.2370141210182,23.0258509299405,-0.421421891934187,-0.762812854800359,-0.424561313335289
"98",8,8.00646084322932,10,18.4206807439524,18.4355573852604,23.0258509299405,-0.00384537021318465,-0.129780207877047,-0.0026762985876303
"99",8,12.8917530329398,10,18.4206807439524,29.684358356208,23.0258509299405,0.875587010394156,0.557325734044298,0.878248316163081
"100",8,10.2380009764972,10,18.4206807439524,23.573868430541,23.0258509299405,0.27294884339517,0.960155199410565,0.273145508117068
